Player,Season,N_teams
Dustin Penner,2010,1
Dustin Penner,2011,2
Dustin Penner,2012,1
Dustin Penner,2013,1
Dustin Penner,2014,2
Dustin Tokarski,2010,1
Dustin Tokarski,2012,1
Dustin Tokarski,2014,1
Dustin Tokarski,2015,1
Dustin Tokarski,2016,1
Dustin Tokarski,2017,1
Dustin Tokarski,2021,1
Dustin Tokarski,2022,1
Dustin Tokarski,2023,1
Dustin Wolf,2023,1
Duvie Westcott,2006,1
Duvie Westcott,2007,1
Duvie Westcott,2008,1
Dwayne Roloson,2006,2
Dwayne Roloson,2007,1
Dwayne Roloson,2008,1
Dwayne Roloson,2009,1
Dwayne Roloson,2010,1
Dwayne Roloson,2011,2
Dwayne Roloson,2012,1
Dwight Helminen,2009,1
Dwight Helminen,2010,1
Dwight King,2011,1
Dwight King,2012,1
Dwight King,2013,1
Dwight King,2014,1
Dwight King,2015,1
Dwight King,2016,1
Dwight King,2017,2
Dylan Coghlan,2021,1
Dylan Coghlan,2022,1
Dylan Coghlan,2023,1
Dylan Cozens,2021,1
Dylan Cozens,2022,1
Dylan Cozens,2023,1
Dylan DeMelo,2016,1
Dylan DeMelo,2017,1
Dylan DeMelo,2018,1
Dylan DeMelo,2019,1
Dylan DeMelo,2020,2
Dylan DeMelo,2021,1
Dylan DeMelo,2022,1
Dylan DeMelo,2023,1
Dylan Ferguson,2018,1
Dylan Ferguson,2023,1
Dylan Gambrell,2018,1
Dylan Gambrell,2019,1
Dylan Gambrell,2020,1
Dylan Gambrell,2021,1
Dylan Gambrell,2022,1
Dylan Gambrell,2023,1
Dylan Guenther,2023,1
Dylan Holloway,2023,1
Dylan Larkin,2016,1
Dylan Larkin,2017,1
Dylan Larkin,2018,1
Dylan Larkin,2019,1
Dylan Larkin,2020,1
Dylan Larkin,2021,1
Dylan Larkin,2022,1
Dylan Larkin,2023,1
Dylan McIlrath,2014,1
Dylan McIlrath,2015,1
Dylan McIlrath,2016,1
Dylan McIlrath,2017,2
Dylan McIlrath,2019,1
Dylan McIlrath,2020,1
Dylan McIlrath,2023,1
Dylan Olsen,2012,1
Dylan Olsen,2014,1
Dylan Olsen,2015,1
Dylan Olsen,2016,1
Dylan Reese,2010,1
Dylan Reese,2011,1
Dylan Reese,2012,1
Dylan Reese,2013,1
Dylan Reese,2015,1
Dylan Samberg,2022,1
Dylan Samberg,2023,1
Dylan Sikura,2018,1
Dylan Sikura,2019,1
Dylan Sikura,2020,1
Dylan Sikura,2021,1
Dylan Sikura,2022,1
Dylan Strome,2017,1
Dylan Strome,2018,1
Dylan Strome,2019,2
Dylan Strome,2020,1
Dylan Strome,2021,1
Dylan Strome,2022,1
Dylan Strome,2023,1
Dylan Wells,2023,1
Dysin Mayo,2022,1
Dysin Mayo,2023,1
Ed Belfour*,2006,1
Ed Belfour*,2007,1
Ed Jovanovski,2006,1
Ed Jovanovski,2007,1
Ed Jovanovski,2008,1
Ed Jovanovski,2009,1
Ed Jovanovski,2010,1
Ed Jovanovski,2011,1
Ed Jovanovski,2012,1
Ed Jovanovski,2013,1
Ed Jovanovski,2014,1
Eddie Läck,2014,1
Eddie Läck,2015,1
Eddie Läck,2016,1
Eddie Läck,2017,1
Eddie Läck,2018,2
Eddie Pasquale,2019,1
Eeli Tolvanen,2018,1
Eeli Tolvanen,2019,1
Eeli Tolvanen,2021,1
Eeli Tolvanen,2022,1
Eeli Tolvanen,2023,2
Eetu Luostarinen,2020,1
Eetu Luostarinen,2021,1
Eetu Luostarinen,2022,1
Eetu Luostarinen,2023,1
Eetu Mäkiniemi,2023,1
Egor Afanasyev,2023,1
Egor Korshkov,2020,1
Egor Sokolov,2022,1
Egor Sokolov,2023,1
Egor Yakovlev,2019,1
Elias Lindholm,2014,1
Elias Lindholm,2015,1
Elias Lindholm,2016,1
Elias Lindholm,2017,1
Elias Lindholm,2018,1
Elias Lindholm,2019,1
Elias Lindholm,2020,1
Elias Lindholm,2021,1
Elias Lindholm,2022,1
Elias Lindholm,2023,1
Elias Pettersson,2019,1
Elias Pettersson,2020,1
Elias Pettersson,2021,1
Elias Pettersson,2022,1
Elias Pettersson,2023,1
Elmer Söderblom,2023,1
Elvis Merzļikins,2020,1
Elvis Merzļikins,2021,1
Elvis Merzļikins,2022,1
Elvis Merzļikins,2023,1
Emerson Etem,2013,1
Emerson Etem,2014,1
Emerson Etem,2015,1
Emerson Etem,2016,2
Emerson Etem,2017,1
Emil Bemström,2020,1
Emil Bemström,2021,1
Emil Bemström,2022,1
Emil Bemström,2023,1
Emile Poirier,2015,1
Emile Poirier,2016,1
Enver Lisin,2007,1
Enver Lisin,2008,1
Enver Lisin,2009,1
Enver Lisin,2010,1
Eriah Hayes,2014,1
Eriah Hayes,2015,1
Eric Boguniecki,2006,2
Eric Boguniecki,2007,1
Eric Boulton,2006,1
Eric Boulton,2007,1
Eric Boulton,2008,1
Eric Boulton,2009,1
Eric Boulton,2010,1
Eric Boulton,2011,1
Eric Boulton,2012,1
Eric Boulton,2013,1
Eric Boulton,2014,1
Eric Boulton,2015,1
Eric Boulton,2016,1
Eric Brewer,2006,1
Eric Brewer,2007,1
Eric Brewer,2008,1
Eric Brewer,2009,1
Eric Brewer,2010,1
Eric Brewer,2011,2
Eric Brewer,2012,1
Eric Brewer,2013,1
Eric Brewer,2014,1
Eric Brewer,2015,3
Eric Cairns,2006,2
Eric Cairns,2007,1
Eric Chouinard,2006,1
Eric Comrie,2017,1
Eric Comrie,2018,1
Eric Comrie,2019,1
Eric Comrie,2020,1
Eric Comrie,2021,1
Eric Comrie,2022,1
Eric Comrie,2023,1
Eric Fehr,2006,1
Eric Fehr,2007,1
Eric Fehr,2008,1
Eric Fehr,2009,1
Eric Fehr,2010,1
Eric Fehr,2011,1
Eric Fehr,2012,1
Eric Fehr,2013,1
Eric Fehr,2014,1
Eric Fehr,2015,1
Eric Fehr,2016,1
Eric Fehr,2017,2
Eric Fehr,2018,2
Eric Fehr,2019,1
Eric Godard,2006,1
Eric Godard,2007,1
Eric Godard,2008,1
Eric Godard,2009,1
Eric Godard,2010,1
Eric Godard,2011,1
Eric Gryba,2013,1
Eric Gryba,2014,1
Eric Gryba,2015,1
Eric Gryba,2016,1
Eric Gryba,2017,1
Eric Gryba,2018,1
Eric Gryba,2019,1
Eric Healey,2006,1
Eric Lindros*,2006,1
Eric Lindros*,2007,1
Eric Nickulas,2006,1
Eric Nystrom,2006,1
Eric Nystrom,2008,1
Eric Nystrom,2009,1
Eric Nystrom,2010,1
Eric Nystrom,2011,1
Eric Nystrom,2012,1
Eric Nystrom,2013,1
Eric Nystrom,2014,1
Eric Nystrom,2015,1
Eric Nystrom,2016,1
Eric O'Dell,2014,1
Eric O'Dell,2015,1
Eric Robinson,2018,1
Eric Robinson,2019,1
Eric Robinson,2020,1
Eric Robinson,2021,1
Eric Robinson,2022,1
Eric Robinson,2023,1
Eric Selleck,2013,1
Eric Selleck,2016,1
Eric Staal,2006,1
Eric Staal,2007,1
Eric Staal,2008,1
Eric Staal,2009,1
Eric Staal,2010,1
Eric Staal,2011,1
Eric Staal,2012,1
Eric Staal,2013,1
Eric Staal,2014,1
Eric Staal,2015,1
Eric Staal,2016,2
Eric Staal,2017,1
Eric Staal,2018,1
Eric Staal,2019,1
Eric Staal,2020,1
Eric Staal,2021,2
Eric Staal,2023,1
Eric Tangradi,2010,1
Eric Tangradi,2011,1
Eric Tangradi,2012,1
Eric Tangradi,2013,2
Eric Tangradi,2014,1
Eric Tangradi,2015,1
Eric Tangradi,2016,1
Eric Tangradi,2019,1
Eric Weinrich,2006,2
Eric Wellwood,2011,1
Eric Wellwood,2012,1
Eric Wellwood,2013,1
Erik Brännström,2019,1
Erik Brännström,2020,1
Erik Brännström,2021,1
Erik Brännström,2022,1
Erik Brännström,2023,1
Erik Burgdoerfer,2017,1
Erik Burgdoerfer,2018,1
Erik Burgdoerfer,2019,1
Erik Christensen,2006,1
Erik Christensen,2007,1
Erik Christensen,2008,2
Erik Christensen,2009,2
Erik Christensen,2010,2
Erik Christensen,2011,1
Erik Christensen,2012,2
Erik Cole,2006,1
Erik Cole,2007,1
Erik Cole,2008,1
Erik Cole,2009,2
Erik Cole,2010,1
Erik Cole,2011,1
Erik Cole,2012,1
Erik Cole,2013,2
Erik Cole,2014,1
Erik Cole,2015,2
Erik Condra,2011,1
Erik Condra,2012,1
Erik Condra,2013,1
Erik Condra,2014,1
Erik Condra,2015,1
Erik Condra,2016,1
Erik Condra,2017,1
Erik Condra,2019,1
Erik Ersberg,2008,1
Erik Ersberg,2009,1
Erik Ersberg,2010,1
Erik Gudbranson,2012,1
Erik Gudbranson,2013,1
Erik Gudbranson,2014,1
Erik Gudbranson,2015,1
Erik Gudbranson,2016,1
Erik Gudbranson,2017,1
Erik Gudbranson,2018,1
Erik Gudbranson,2019,2
Erik Gudbranson,2020,2
Erik Gudbranson,2021,2
Erik Gudbranson,2022,1
Erik Gudbranson,2023,1
Erik Gustafsson,2011,1
Erik Gustafsson,2012,1
Erik Gustafsson,2013,1
Erik Gustafsson,2014,1
Erik Gustafsson,2016,1
Erik Gustafsson,2018,1
Erik Gustafsson,2019,1
Erik Gustafsson,2020,2
Erik Gustafsson,2021,2
Erik Gustafsson,2022,1
Erik Gustafsson,2023,2
Erik Haula,2014,1
Erik Haula,2015,1
Erik Haula,2016,1
Erik Haula,2017,1
Erik Haula,2018,1
Erik Haula,2019,1
Erik Haula,2020,2
Erik Haula,2021,1
Erik Haula,2022,1
Erik Haula,2023,1
Erik Johnson,2008,1
Erik Johnson,2010,1
Erik Johnson,2011,2
Erik Johnson,2012,1
Erik Johnson,2013,1
Erik Johnson,2014,1
Erik Johnson,2015,1
Erik Johnson,2016,1
Erik Johnson,2017,1
Erik Johnson,2018,1
Erik Johnson,2019,1
Erik Johnson,2020,1
Erik Johnson,2021,1
Erik Johnson,2022,1
Erik Johnson,2023,1
Erik Karlsson,2010,1
Erik Karlsson,2011,1
Erik Karlsson,2012,1
Erik Karlsson,2013,1
Erik Karlsson,2014,1
Erik Karlsson,2015,1
Erik Karlsson,2016,1
Erik Karlsson,2017,1
Erik Karlsson,2018,1
Erik Karlsson,2019,1
Erik Karlsson,2020,1
Erik Karlsson,2021,1
Erik Karlsson,2022,1
Erik Karlsson,2023,1
Erik Källgren,2022,1
Erik Källgren,2023,1
Erik Rasmussen,2006,1
Erik Rasmussen,2007,1
Erik Reitz,2006,1
Erik Reitz,2007,1
Erik Reitz,2009,2
Erik Westrum,2006,1
Erik Westrum,2007,1
Erik Černák,2019,1
Erik Černák,2020,1
Erik Černák,2021,1
Erik Černák,2022,1
Erik Černák,2023,1
Esa Lindell,2016,1
Esa Lindell,2017,1
Esa Lindell,2018,1
Esa Lindell,2019,1
Esa Lindell,2020,1
Esa Lindell,2021,1
Esa Lindell,2022,1
Esa Lindell,2023,1
Ethan Bear,2018,1
Ethan Bear,2020,1
Ethan Bear,2021,1
Ethan Bear,2022,1
Ethan Bear,2023,1
Ethan Moreau,2006,1
Ethan Moreau,2007,1
Ethan Moreau,2008,1
Ethan Moreau,2009,1
Ethan Moreau,2010,1
Ethan Moreau,2011,1
Ethan Moreau,2012,1
Ethan Prow,2022,1
Evan Bouchard,2019,1
Evan Bouchard,2021,1
Evan Bouchard,2022,1
Evan Bouchard,2023,1
Evan Brophey,2011,1
Evan Brophey,2012,1
Evan McEneny,2017,1
Evan Oberg,2010,1
Evan Oberg,2011,1
Evan Oberg,2012,1
Evan Rodrigues,2016,1
Evan Rodrigues,2017,1
Evan Rodrigues,2018,1
Evan Rodrigues,2019,1
Evan Rodrigues,2020,2
Evan Rodrigues,2021,1
Evan Rodrigues,2022,1
Evan Rodrigues,2023,1
Evander Kane,2010,1
Evander Kane,2011,1
Evander Kane,2012,1
Evander Kane,2013,1
Evander Kane,2014,1
Evander Kane,2015,1
Evander Kane,2016,1
Evander Kane,2017,1
Evander Kane,2018,2
Evander Kane,2019,1
Evander Kane,2020,1
Evander Kane,2021,1
Evander Kane,2022,1
Evander Kane,2023,1
Evgeni Malkin,2007,1
Evgeni Malkin,2008,1
Evgeni Malkin,2009,1
Evgeni Malkin,2010,1
Evgeni Malkin,2011,1
Evgeni Malkin,2012,1
Evgeni Malkin,2013,1
Evgeni Malkin,2014,1
Evgeni Malkin,2015,1
Evgeni Malkin,2016,1
Evgeni Malkin,2017,1
Evgeni Malkin,2018,1
Evgeni Malkin,2019,1
Evgeni Malkin,2020,1
Evgeni Malkin,2021,1
Evgeni Malkin,2022,1
Evgeni Malkin,2023,1
Evgeni Nabokov,2006,1
Evgeni Nabokov,2007,1
Evgeni Nabokov,2008,1
Evgeni Nabokov,2009,1
Evgeni Nabokov,2010,1
Evgeni Nabokov,2012,1
Evgeni Nabokov,2013,1
Evgeni Nabokov,2014,1
Evgeni Nabokov,2015,1
Evgenii Dadonov,2010,1
Evgenii Dadonov,2011,1
Evgenii Dadonov,2012,1
Evgenii Dadonov,2018,1
Evgenii Dadonov,2019,1
Evgenii Dadonov,2020,1
Evgenii Dadonov,2021,1
Evgenii Dadonov,2022,1
Evgenii Dadonov,2023,2
Evgeny Artyukhin,2006,1
Evgeny Artyukhin,2009,1
Evgeny Artyukhin,2010,2
Evgeny Grachev,2011,1
Evgeny Grachev,2012,1
Evgeny Kuznetsov,2014,1
Evgeny Kuznetsov,2015,1
Evgeny Kuznetsov,2016,1
Evgeny Kuznetsov,2017,1
Evgeny Kuznetsov,2018,1
Evgeny Kuznetsov,2019,1
Evgeny Kuznetsov,2020,1
Evgeny Kuznetsov,2021,1
Evgeny Kuznetsov,2022,1
Evgeny Kuznetsov,2023,1
Evgeny Medvedev,2016,1
Evgeny Svechnikov,2017,1
Evgeny Svechnikov,2018,1
Evgeny Svechnikov,2020,1
Evgeny Svechnikov,2021,1
Evgeny Svechnikov,2022,1
Evgeny Svechnikov,2023,1
Fabian Brunnström,2009,1
Fabian Brunnström,2010,1
Fabian Brunnström,2012,1
Fabian Zetterlund,2022,1
Fabian Zetterlund,2023,2
Fedor Fedorov,2006,1
Fedor Tyutin,2006,1
Fedor Tyutin,2007,1
Fedor Tyutin,2008,1
Fedor Tyutin,2009,1
Fedor Tyutin,2010,1
Fedor Tyutin,2011,1
Fedor Tyutin,2012,1
Fedor Tyutin,2013,1
Fedor Tyutin,2014,1
Fedor Tyutin,2015,1
Fedor Tyutin,2016,1
Fedor Tyutin,2017,1
Felix Sandström,2022,1
Felix Sandström,2023,1
Fernando Pisani,2006,1
Fernando Pisani,2007,1
Fernando Pisani,2008,1
Fernando Pisani,2009,1
Fernando Pisani,2010,1
Fernando Pisani,2011,1
Filip Chlapík,2018,1
Filip Chlapík,2019,1
Filip Chlapík,2020,1
Filip Chlapík,2021,1
Filip Chytil,2018,1
Filip Chytil,2019,1
Filip Chytil,2020,1
Filip Chytil,2021,1
Filip Chytil,2022,1
Filip Chytil,2023,1
Filip Forsberg,2013,1
Filip Forsberg,2014,1
Filip Forsberg,2015,1
Filip Forsberg,2016,1
Filip Forsberg,2017,1
Filip Forsberg,2018,1
Filip Forsberg,2019,1
Filip Forsberg,2020,1
Filip Forsberg,2021,1
Filip Forsberg,2022,1
Filip Forsberg,2023,1
Filip Gustavsson,2021,1
Filip Gustavsson,2022,1
Filip Gustavsson,2023,1
Filip Hallander,2022,1
Filip Hallander,2023,1
Filip Hronek,2019,1
Filip Hronek,2020,1
Filip Hronek,2021,1
Filip Hronek,2022,1
Filip Hronek,2023,2
Filip Král,2023,1
Filip Kuba,2006,1
Filip Kuba,2007,1
Filip Kuba,2008,1
Filip Kuba,2009,1
Filip Kuba,2010,1
Filip Kuba,2011,1
Filip Kuba,2012,1
Filip Kuba,2013,1
Filip Novák,2006,1
Filip Novák,2007,1
Filip Roos,2023,1
Filip Zadina,2019,1
Filip Zadina,2020,1
Filip Zadina,2021,1
Filip Zadina,2022,1
Filip Zadina,2023,1
Francis Bouillon,2006,1
Francis Bouillon,2007,1
Francis Bouillon,2008,1
Francis Bouillon,2009,1
Francis Bouillon,2010,1
Francis Bouillon,2011,1
Francis Bouillon,2012,1
Francis Bouillon,2013,1
Francis Bouillon,2014,1
Francis Lessard,2006,1
Francis Lessard,2011,1
Francis Wathier,2010,1
Francis Wathier,2011,1
Francis Wathier,2012,1
Francis Wathier,2013,1
Frank Corrado,2013,1
Frank Corrado,2014,1
Frank Corrado,2015,1
Frank Corrado,2016,1
Frank Corrado,2017,2
Frank Corrado,2018,1
Frank Vatrano,2016,1
Frank Vatrano,2017,1
Frank Vatrano,2018,2
Frank Vatrano,2019,1
Frank Vatrano,2020,1
Frank Vatrano,2021,1
Frank Vatrano,2022,2
Frank Vatrano,2023,1
Frans Nielsen,2007,1
Frans Nielsen,2008,1
Frans Nielsen,2009,1
Frans Nielsen,2010,1
Frans Nielsen,2011,1
Frans Nielsen,2012,1
Frans Nielsen,2013,1
Frans Nielsen,2014,1
Frans Nielsen,2015,1
Frans Nielsen,2016,1
Frans Nielsen,2017,1
Frans Nielsen,2018,1
Frans Nielsen,2019,1
Frans Nielsen,2020,1
Frans Nielsen,2021,1
František Kaberle,2006,1
František Kaberle,2007,1
František Kaberle,2008,1
František Kaberle,2009,1
François Beauchemin,2006,2
François Beauchemin,2007,1
François Beauchemin,2008,1
François Beauchemin,2009,1
François Beauchemin,2010,1
François Beauchemin,2011,2
François Beauchemin,2012,1
François Beauchemin,2013,1
François Beauchemin,2014,1
François Beauchemin,2015,1
François Beauchemin,2016,1
François Beauchemin,2017,1
François Beauchemin,2018,1
Frazer McLaren,2010,1
Frazer McLaren,2011,1
Frazer McLaren,2012,1
Frazer McLaren,2013,2
Frazer McLaren,2014,1
Freddie Hamilton,2014,1
Freddie Hamilton,2015,2
Freddie Hamilton,2016,1
Freddie Hamilton,2017,1
Freddie Hamilton,2018,2
Freddy Meyer,2006,1
Freddy Meyer,2007,2
Freddy Meyer,2008,2
Freddy Meyer,2009,1
Freddy Meyer,2010,1
Freddy Meyer,2011,1
Frederik Andersen,2014,1
Frederik Andersen,2015,1
Frederik Andersen,2016,1
Frederik Andersen,2017,1
Frederik Andersen,2018,1
Frederik Andersen,2019,1
Frederik Andersen,2020,1
Frederik Andersen,2021,1
Frederik Andersen,2022,1
Frederik Andersen,2023,1
Frederik Gauthier,2016,1
Frederik Gauthier,2017,1
Frederik Gauthier,2018,1
Frederik Gauthier,2019,1
Frederik Gauthier,2020,1
Frederik Gauthier,2021,1
Frederik Gauthier,2022,1
Fredrik Claesson,2016,1
Fredrik Claesson,2017,1
Fredrik Claesson,2018,1
Fredrik Claesson,2019,1
Fredrik Claesson,2020,1
Fredrik Claesson,2021,2
Fredrik Claesson,2022,1
Fredrik Händemark,2021,1
Fredrik Karlström,2022,1
Fredrik Karlström,2023,1
Fredrik Modin,2006,1
Fredrik Modin,2007,1
Fredrik Modin,2008,1
Fredrik Modin,2009,1
Fredrik Modin,2010,2
Fredrik Modin,2011,2
Fredrik Norrena,2007,1
Fredrik Norrena,2008,1
Fredrik Norrena,2009,1
Fredrik Olofsson,2023,1
Fredrik Sjöström,2006,1
Fredrik Sjöström,2007,1
Fredrik Sjöström,2008,2
Fredrik Sjöström,2009,1
Fredrik Sjöström,2010,2
Fredrik Sjöström,2011,1
Frédéric Allard,2021,1
Frédéric Allard,2023,1
Frédéric Cassivi,2006,1
Frédéric Cassivi,2007,1
Frédéric St. Denis,2012,1
Frédéric St. Denis,2015,1
Frédérick Gaudreau,2017,1
Frédérick Gaudreau,2018,1
Frédérick Gaudreau,2019,1
Frédérick Gaudreau,2021,1
Frédérick Gaudreau,2022,1
Frédérick Gaudreau,2023,1
Gabe Gauthier,2007,1
Gabe Gauthier,2008,1
Gabriel Bourque,2012,1
Gabriel Bourque,2013,1
Gabriel Bourque,2014,1
Gabriel Bourque,2015,1
Gabriel Bourque,2016,1
Gabriel Bourque,2017,1
Gabriel Bourque,2018,1
Gabriel Bourque,2019,1
Gabriel Bourque,2020,1
Gabriel Carlsson,2017,1
Gabriel Carlsson,2018,1
Gabriel Carlsson,2019,1
Gabriel Carlsson,2020,1
Gabriel Carlsson,2021,1
Gabriel Carlsson,2022,1
Gabriel Carlsson,2023,1
Gabriel Dumont,2012,1
Gabriel Dumont,2013,1
Gabriel Dumont,2014,1
Gabriel Dumont,2015,1
Gabriel Dumont,2017,1
Gabriel Dumont,2018,2
Gabriel Dumont,2020,1
Gabriel Fortier,2022,1
Gabriel Fortier,2023,1
Gabriel Landeskog,2012,1
Gabriel Landeskog,2013,1
Gabriel Landeskog,2014,1
Gabriel Landeskog,2015,1
Gabriel Landeskog,2016,1
Gabriel Landeskog,2017,1
Gabriel Landeskog,2018,1
Gabriel Landeskog,2019,1
Gabriel Landeskog,2020,1
Gabriel Landeskog,2021,1
Gabriel Landeskog,2022,1
Gabriel Vilardi,2020,1
Gabriel Vilardi,2021,1
Gabriel Vilardi,2022,1
Gabriel Vilardi,2023,1
Gaetan Haas,2020,1
Gaetan Haas,2021,1
Gage Quinney,2020,1
Garnet Exelby,2006,1
Garnet Exelby,2007,1
Garnet Exelby,2008,1
Garnet Exelby,2009,1
Garnet Exelby,2010,1
Garnet Hathaway,2016,1
Garnet Hathaway,2017,1
Garnet Hathaway,2018,1
Garnet Hathaway,2019,1
Garnet Hathaway,2020,1
Garnet Hathaway,2021,1
Garnet Hathaway,2022,1
Garnet Hathaway,2023,2
Garret Sparks,2016,1
Garret Sparks,2019,1
Garret Sparks,2020,1
Garret Sparks,2022,1
Garrett Mitchell,2017,1
Garrett Pilon,2021,1
Garrett Pilon,2022,1
Garrett Stafford,2008,1
Garrett Stafford,2009,1
Garrett Stafford,2011,1
Garrett Wilson,2014,1
Garrett Wilson,2015,1
Garrett Wilson,2016,1
Garrett Wilson,2019,1
Garth Murray,2006,1
Garth Murray,2007,1
Garth Murray,2008,2
Garth Murray,2009,1
Garth Snow,2006,1
Gary Roberts,2006,1
Gary Roberts,2007,2
Gary Roberts,2008,1
Gary Roberts,2009,1
Gavin Bayreuther,2019,1
Gavin Bayreuther,2021,1
Gavin Bayreuther,2022,1
Gavin Bayreuther,2023,1
Gemel Smith,2017,1
Gemel Smith,2018,1
Gemel Smith,2019,2
Gemel Smith,2020,1
Gemel Smith,2021,1
Gemel Smith,2022,1
Geoff Kinrade,2009,1
Geoff Platt,2006,1
Geoff Platt,2007,1
Geoff Platt,2008,1
Geoff Sanderson,2006,2
Geoff Sanderson,2007,1
Geoff Sanderson,2008,1
George Parros,2006,1
George Parros,2007,2
George Parros,2008,1
George Parros,2009,1
George Parros,2010,1
George Parros,2011,1
George Parros,2012,1
George Parros,2013,1
George Parros,2014,1
Georges Laraque,2006,1
Georges Laraque,2007,2
Georges Laraque,2008,1
Georges Laraque,2009,1
Georges Laraque,2010,1
Gerald Coleman,2006,1
Gerald Mayhew,2020,1
Gerald Mayhew,2021,1
Gerald Mayhew,2022,2
German Rubtsov,2020,1
Gilbert Brulé,2006,1
Gilbert Brulé,2007,1
Gilbert Brulé,2008,1
Gilbert Brulé,2009,1
Gilbert Brulé,2010,1
Gilbert Brulé,2011,1
Gilbert Brulé,2012,1
Gilbert Brulé,2014,1
Gilles Senn,2020,1
Giovanni Fiore,2018,1
Givani Smith,2020,1
Givani Smith,2021,1
Givani Smith,2022,1
Givani Smith,2023,2
Glen Metropolit,2007,2
Glen Metropolit,2008,1
Glen Metropolit,2009,2
Glen Metropolit,2010,1
Glen Murray,2006,1
Glen Murray,2007,1
Glen Murray,2008,1
Glen Wesley,2006,1
Glen Wesley,2007,1
Glen Wesley,2008,1
Glenn Gawdin,2021,1
Glenn Gawdin,2022,1
Glenn Gawdin,2023,1
Graham Mink,2006,1
Graham Mink,2009,1
Grant Clitsome,2010,1
Grant Clitsome,2011,1
Grant Clitsome,2012,2
Grant Clitsome,2013,1
Grant Clitsome,2014,1
Grant Clitsome,2015,1
Grant Hutton,2022,1
Grant Lewis,2009,1
Grant Marshall,2006,1
Grant Stevenson,2006,1
Greg Jacina,2006,1
Greg Jacina,2007,1
Greg Johnson,2006,1
Greg Mauldin,2010,1
Greg Mauldin,2011,1
Greg McKegg,2014,1
Greg McKegg,2015,1
Greg McKegg,2016,1
Greg McKegg,2017,2
Greg McKegg,2018,1
Greg McKegg,2019,1
Greg McKegg,2020,1
Greg McKegg,2021,1
Greg McKegg,2022,1
Greg Moore,2008,1
Greg Moore,2010,1
Greg Nemisz,2011,1
Greg Nemisz,2012,1
Greg Pateryn,2013,1
Greg Pateryn,2015,1
Greg Pateryn,2016,1
Greg Pateryn,2017,2
Greg Pateryn,2018,1
Greg Pateryn,2019,1
Greg Pateryn,2020,1
Greg Pateryn,2021,3
Greg Pateryn,2022,1
Greg Rallo,2012,1
Greg Rallo,2013,1
Greg Stewart,2008,1
Greg Stewart,2009,1
Greg Stewart,2010,1
Greg Zanon,2006,1
Greg Zanon,2007,1
Greg Zanon,2008,1
Greg Zanon,2009,1
Greg Zanon,2010,1
Greg Zanon,2011,1
Greg Zanon,2012,2
Greg Zanon,2013,1
Greg de Vries,2006,1
Greg de Vries,2007,1
Greg de Vries,2008,1
Greg de Vries,2009,1
Gregory Campbell,2006,1
Gregory Campbell,2007,1
Gregory Campbell,2008,1
Gregory Campbell,2009,1
Gregory Campbell,2010,1
Gregory Campbell,2011,1
Gregory Campbell,2012,1
Gregory Campbell,2013,1
Gregory Campbell,2014,1
Gregory Campbell,2015,1
Gregory Campbell,2016,1
Gregory Hofmann,2022,1
Griffen Molino,2017,1
Griffin Reinhart,2015,1
Griffin Reinhart,2016,1
Grigori Denisenko,2021,1
Grigori Denisenko,2022,1
Grigori Denisenko,2023,1
Guillaume Brisebois,2019,1
Guillaume Brisebois,2021,1
Guillaume Brisebois,2022,1
Guillaume Brisebois,2023,1
Guillaume Desbiens,2010,1
Guillaume Desbiens,2011,1
Guillaume Desbiens,2012,1
Guillaume Latendresse,2007,1
Guillaume Latendresse,2008,1
Guillaume Latendresse,2009,1
Guillaume Latendresse,2010,2
Guillaume Latendresse,2011,1
Guillaume Latendresse,2012,1
Guillaume Latendresse,2013,1
Guillaume Lefebvre,2006,1
Guillaume Lefebvre,2010,1
Gustav Forsling,2017,1
Gustav Forsling,2018,1
Gustav Forsling,2019,1
Gustav Forsling,2021,1
Gustav Forsling,2022,1
Gustav Forsling,2023,1
Gustav Lindström,2020,1
Gustav Lindström,2021,1
Gustav Lindström,2022,1
Gustav Lindström,2023,1
Gustav Nyquist,2012,1
Gustav Nyquist,2013,1
Gustav Nyquist,2014,1
Gustav Nyquist,2015,1
Gustav Nyquist,2016,1
Gustav Nyquist,2017,1
Gustav Nyquist,2018,1
Gustav Nyquist,2019,2
Gustav Nyquist,2020,1
Gustav Nyquist,2022,1
Gustav Nyquist,2023,2
Gustav Olofsson,2016,1
Gustav Olofsson,2017,1
Gustav Olofsson,2018,1
Gustav Olofsson,2020,1
Gustav Olofsson,2023,1
Hal Gill,2006,1
Hal Gill,2007,1
Hal Gill,2008,2
Hal Gill,2009,1
Hal Gill,2010,1
Hal Gill,2011,1
Hal Gill,2012,2
Hal Gill,2013,1
Hal Gill,2014,1
Hampus Lindholm,2014,1
Hampus Lindholm,2015,1
Hampus Lindholm,2016,1
Hampus Lindholm,2017,1
Hampus Lindholm,2018,1
Hampus Lindholm,2019,1
Hampus Lindholm,2020,1
Hampus Lindholm,2021,1
Hampus Lindholm,2022,2
Hampus Lindholm,2023,1
Hannu Toivonen,2006,1
Hannu Toivonen,2007,1
Hannu Toivonen,2008,1
Harri Pesonen,2013,1
Harri Säteri,2018,1
Harri Säteri,2022,1
Harry Zolnierczyk,2012,1
Harry Zolnierczyk,2013,1
Harry Zolnierczyk,2014,1
Harry Zolnierczyk,2015,1
Harry Zolnierczyk,2016,1
